x y z c
-17.5 5.5 -8.5 2.98432e-104
-16.5 5.5 -8.5 2.15322e-97
-15.5 5.5 -8.5 1.08523e-90
-14.5 5.5 -8.5 3.33532e-84
-13.5 5.5 -8.5 1.0563e-77
-12.5 5.5 -8.5 4.13649e-71
-11.75 5.5 -8.5 7.85646e-65
-11.25 5.5 -8.5 4.28988e-59
-10.75 5.5 -8.5 2.1396e-53
-10.25 5.5 -8.5 8.95376e-48
-9.75 5.5 -8.5 6.13715e-44
-9.25 5.5 -8.5 3.716e-41
-8.75 5.5 -8.5 4.0782e-40
-8.25 5.5 -8.5 1.97443e-38
-7.75 5.5 -8.5 2.92853e-35
-7.25 5.5 -8.5 1.59743e-37
-6.75 5.5 -8.5 1.06445e-39
-6.25 5.5 -8.5 8.2019e-42
-5.75 5.5 -8.5 6.27753e-44
-5.25 5.5 -8.5 8.91553e-47
-4.75 5.5 -8.5 1.19604e-49
-4.25 5.5 -8.5 1.13393e-52
-3.75 5.5 -8.5 8.75878e-56
-3.25 5.5 -8.5 6.15208e-59
-2.75 5.5 -8.5 4.13482e-62
-2.25 5.5 -8.5 2.73843e-65
-1.75 5.5 -8.5 1.69525e-68
-1.25 5.5 -8.5 8.84135e-72
-0.75 5.5 -8.5 3.20508e-75
-0.25 5.5 -8.5 8.19315e-79
0.25 5.5 -8.5 1.84836e-82
0.75 5.5 -8.5 3.68659e-86
1.25 5.5 -8.5 9.82272e-90
1.75 5.5 -8.5 1.52417e-92
2.25 5.5 -8.5 1.59686e-87
2.75 5.5 -8.5 8.89053e-89
3.25 5.5 -8.5 6.80076e-92
3.75 5.5 -8.5 5.4372e-95
4.25 5.5 -8.5 5.06637e-97
4.75 5.5 -8.5 1.69586e-99
5.25 5.5 -8.5 4.85e-102
5.75 5.5 -8.5 8.71101e-105
6.25 5.5 -8.5 3.35103e-108
6.75 5.5 -8.5 9.19673e-112
7.25 5.5 -8.5 5.51048e-115
7.75 5.5 -8.5 1.38419e-114
8.25 5.5 -8.5 1.28169e-116
8.75 5.5 -8.5 4.34309e-120
9.25 5.5 -8.5 5.72516e-124
9.75 5.5 -8.5 1.99821e-126
10.25 5.5 -8.5 8.16453e-130
10.75 5.5 -8.5 1.51031e-133
11.25 5.5 -8.5 4.64693e-137
11.75 5.5 -8.5 2.40029e-140
12.5 5.5 -8.5 9.48959e-144
13.5 5.5 -8.5 5.01721e-147
14.5 5.5 -8.5 1.2382e-150
15.5 5.5 -8.5 1.42389e-154
16.5 5.5 -8.5 6.25581e-159
17.5 5.5 -8.5 2.69123e-163
18.5 5.5 -8.5 5.38856e-167
19.5 5.5 -8.5 4.94398e-170
20.5 5.5 -8.5 4.07214e-173
21.5 5.5 -8.5 2.10188e-176
22.5 5.5 -8.5 1.40124e-179
23.5 5.5 -8.5 7.61079e-183
24.5 5.5 -8.5 2.88478e-186
25.5 5.5 -8.5 8.67359e-190
26.5 5.5 -8.5 2.13075e-193
27.5 5.5 -8.5 3.58867e-197
28.5 5.5 -8.5 4.7683e-201
29.5 5.5 -8.5 7.61341e-205
31 5.5 -8.5 5.83146e-209
33 5.5 -8.5 2.97249e-213
36 5.5 -8.5 1.23066e-217
40 5.5 -8.5 2.6909e-222
44 5.5 -8.5 5.5201e-227
48 5.5 -8.5 2.35934e-231
-48 6.5 -8.5 2.8269e-216
-44 6.5 -8.5 7.46236e-208
-40 6.5 -8.5 5.3928e-200
-36 6.5 -8.5 1.00716e-191
-33 6.5 -8.5 1.23547e-183
-31 6.5 -8.5 9.74074e-176
-29.5 6.5 -8.5 5.57852e-168
-28.5 6.5 -8.5 7.642e-161
-27.5 6.5 -8.5 4.65985e-154
-26.5 6.5 -8.5 4.30955e-147
-25.5 6.5 -8.5 3.89155e-140
-24.5 6.5 -8.5 2.52678e-133
-23.5 6.5 -8.5 6.17764e-127
-22.5 6.5 -8.5 2.20285e-120
-21.5 6.5 -8.5 6.33206e-114
-20.5 6.5 -8.5 1.39796e-109
-19.5 6.5 -8.5 6.383e-107
-18.5 6.5 -8.5 9.87193e-107
-17.5 6.5 -8.5 1.75177e-104
-16.5 6.5 -8.5 1.19326e-97
-15.5 6.5 -8.5 1.23725e-90
-14.5 6.5 -8.5 1.21166e-83
-13.5 6.5 -8.5 6.44986e-77
-12.5 6.5 -8.5 2.09733e-70
-11.75 6.5 -8.5 1.94155e-64
-11.25 6.5 -8.5 4.25425e-59
-10.75 6.5 -8.5 6.94391e-54
-10.25 6.5 -8.5 7.85099e-49
-9.75 6.5 -8.5 2.79546e-45
-9.25 6.5 -8.5 3.41688e-42
-8.75 6.5 -8.5 1.56783e-40
-8.25 6.5 -8.5 9.34e-42
-7.75 6.5 -8.5 5.96022e-38
-7.25 6.5 -8.5 6.67397e-41
-6.75 6.5 -8.5 4.16675e-44
-6.25 6.5 -8.5 2.51969e-47
-5.75 6.5 -8.5 7.91339e-49
-5.25 6.5 -8.5 7.03891e-52
-4.75 6.5 -8.5 1.44838e-54
-4.25 6.5 -8.5 9.28189e-57
-3.75 6.5 -8.5 6.98726e-60
-3.25 6.5 -8.5 2.15414e-63
-2.75 6.5 -8.5 5.27242e-67
-2.25 6.5 -8.5 9.83839e-71
-1.75 6.5 -8.5 1.07607e-73
-1.25 6.5 -8.5 1.39548e-76
-0.75 6.5 -8.5 5.684e-80
-0.25 6.5 -8.5 1.32876e-83
0.25 6.5 -8.5 2.43629e-87
0.75 6.5 -8.5 2.16188e-91
1.25 6.5 -8.5 1.22551e-91
1.75 6.5 -8.5 2.0687e-93
2.25 6.5 -8.5 2.3805e-94
2.75 6.5 -8.5 6.46133e-96
3.25 6.5 -8.5 6.70458e-99
3.75 6.5 -8.5 4.40984e-102
4.25 6.5 -8.5 6.56098e-104
4.75 6.5 -8.5 2.04444e-106
5.25 6.5 -8.5 3.27802e-109
5.75 6.5 -8.5 4.40579e-112
6.25 6.5 -8.5 2.16176e-115
6.75 6.5 -8.5 6.50555e-119
7.25 6.5 -8.5 2.33179e-122
7.75 6.5 -8.5 2.48101e-122
8.25 6.5 -8.5 2.38978e-124
8.75 6.5 -8.5 7.70255e-127
9.25 6.5 -8.5 1.13378e-129
9.75 6.5 -8.5 8.60933e-133
10.25 6.5 -8.5 2.8459e-135
10.75 6.5 -8.5 4.71194e-139
11.25 6.5 -8.5 1.83889e-142
11.75 6.5 -8.5 1.1138e-145
12.5 6.5 -8.5 3.70232e-149
13.5 6.5 -8.5 7.62602e-153
14.5 6.5 -8.5 6.82975e-157
15.5 6.5 -8.5 4.13083e-160
16.5 6.5 -8.5 3.27228e-164
17.5 6.5 -8.5 3.04629e-168
18.5 6.5 -8.5 5.24599e-172
19.5 6.5 -8.5 1.72344e-175
20.5 6.5 -8.5 1.00767e-178
21.5 6.5 -8.5 8.27541e-182
22.5 6.5 -8.5 6.42576e-185
23.5 6.5 -8.5 2.83407e-188
24.5 6.5 -8.5 9.33954e-192
25.5 6.5 -8.5 1.99559e-195
26.5 6.5 -8.5 5.00253e-199
27.5 6.5 -8.5 9.23822e-203
28.5 6.5 -8.5 7.88518e-207
29.5 6.5 -8.5 4.42938e-211
31 6.5 -8.5 1.24695e-215
33 6.5 -8.5 3.92479e-220
36 6.5 -8.5 1.96754e-224
40 6.5 -8.5 6.37987e-229
44 6.5 -8.5 2.17437e-233
48 6.5 -8.5 6.89106e-238
-48 7.5 -8.5 1.0657e-218
-44 7.5 -8.5 1.95817e-210
-40 7.5 -8.5 2.21376e-202
-36 7.5 -8.5 3.2036e-194
-33 7.5 -8.5 1.78866e-186
-31 7.5 -8.5 4.67903e-179
-29.5 7.5 -8.5 1.11059e-171
-28.5 7.5 -8.5 5.81919e-165
-27.5 7.5 -8.5 9.74186e-159
-26.5 7.5 -8.5 9.43501e-152
-25.5 7.5 -8.5 1.12419e-144
-24.5 7.5 -8.5 1.1067e-137
-23.5 7.5 -8.5 7.79019e-131
-22.5 7.5 -8.5 3.39755e-124
-21.5 7.5 -8.5 1.67698e-117
-20.5 7.5 -8.5 8.5556e-113
-19.5 7.5 -8.5 6.1534e-110
-18.5 7.5 -8.5 1.08907e-109
-17.5 7.5 -8.5 2.9324e-107
-16.5 7.5 -8.5 1.50168e-100
-15.5 7.5 -8.5 9.30908e-94
-14.5 7.5 -8.5 4.57903e-87
-13.5 7.5 -8.5 9.45606e-81
-12.5 7.5 -8.5 5.71692e-75
-11.75 7.5 -8.5 9.25072e-70
-11.25 7.5 -8.5 2.47945e-64
-10.75 7.5 -8.5 1.35352e-58
-10.25 7.5 -8.5 7.94119e-53
-9.75 7.5 -8.5 2.86458e-48
-9.25 7.5 -8.5 7.67632e-45
-8.75 7.5 -8.5 4.492e-43
-8.25 7.5 -8.5 1.35707e-42
-7.75 7.5 -8.5 6.65517e-41
-7.25 7.5 -8.5 5.8146e-44
-6.75 7.5 -8.5 3.72839e-47
-6.25 7.5 -8.5 2.32063e-50
-5.75 7.5 -8.5 1.26867e-53
-5.25 7.5 -8.5 1.88425e-56
-4.75 7.5 -8.5 5.10412e-59
-4.25 7.5 -8.5 1.37731e-60
-3.75 7.5 -8.5 1.6111e-63
-3.25 7.5 -8.5 2.4735e-66
-2.75 7.5 -8.5 7.52074e-70
-2.25 7.5 -8.5 1.45185e-73
-1.75 7.5 -8.5 3.9917e-77
-1.25 7.5 -8.5 9.27452e-81
-0.75 7.5 -8.5 3.31693e-84
-0.25 7.5 -8.5 1.50674e-86
0.25 7.5 -8.5 5.36503e-90
0.75 7.5 -8.5 1.0964e-92
1.25 7.5 -8.5 4.27925e-95
1.75 7.5 -8.5 9.13018e-98
2.25 7.5 -8.5 7.90186e-101
2.75 7.5 -8.5 4.27276e-103
3.25 7.5 -8.5 9.23009e-106
3.75 7.5 -8.5 5.16849e-109
4.25 7.5 -8.5 6.5249e-111
4.75 7.5 -8.5 1.58392e-113
5.25 7.5 -8.5 1.89789e-116
5.75 7.5 -8.5 3.05305e-119
6.25 7.5 -8.5 1.79738e-122
6.75 7.5 -8.5 5.49254e-126
7.25 7.5 -8.5 1.23196e-129
7.75 7.5 -8.5 4.95675e-130
8.25 7.5 -8.5 3.42687e-132
8.75 7.5 -8.5 1.00087e-134
9.25 7.5 -8.5 1.9954e-137
9.75 7.5 -8.5 1.79959e-140
10.25 7.5 -8.5 1.40786e-142
10.75 7.5 -8.5 1.02907e-145
11.25 7.5 -8.5 5.87404e-149
11.75 7.5 -8.5 3.61082e-152
12.5 7.5 -8.5 1.12811e-155
13.5 7.5 -8.5 2.28953e-159
14.5 7.5 -8.5 4.96743e-163
15.5 7.5 -8.5 1.42711e-166
16.5 7.5 -8.5 3.94955e-170
17.5 7.5 -8.5 1.25052e-173
18.5 7.5 -8.5 4.95547e-177
19.5 7.5 -8.5 1.53832e-180
20.5 7.5 -8.5 5.40634e-184
21.5 7.5 -8.5 2.11158e-187
22.5 7.5 -8.5 5.30418e-191
23.5 7.5 -8.5 8.18467e-195
24.5 7.5 -8.5 2.50163e-198
25.5 7.5 -8.5 6.41553e-202
26.5 7.5 -8.5 1.86641e-205
27.5 7.5 -8.5 3.13406e-209
28.5 7.5 -8.5 3.3924e-213
29.5 7.5 -8.5 2.39591e-217
31 7.5 -8.5 1.15758e-221
33 7.5 -8.5 7.07474e-226
36 7.5 -8.5 1.99041e-230
40 7.5 -8.5 1.24438e-234
44 7.5 -8.5 7.36082e-239
48 7.5 -8.5 2.63759e-243
-48 8.5 -8.5 2.36905e-219
-44 8.5 -8.5 2.78182e-211
-40 8.5 -8.5 3.94951e-203
-36 8.5 -8.5 4.15982e-195
-33 8.5 -8.5 2.47359e-187
-31 8.5 -8.5 7.24305e-180
-29.5 8.5 -8.5 5.4803e-173
-28.5 8.5 -8.5 2.14085e-166
-27.5 8.5 -8.5 1.38789e-159
-26.5 8.5 -8.5 1.2513e-152
-25.5 8.5 -8.5 1.30395e-145
-24.5 8.5 -8.5 1.16007e-138
-23.5 8.5 -8.5 8.03736e-132
-22.5 8.5 -8.5 5.68916e-125
-21.5 8.5 -8.5 3.96925e-118
-20.5 8.5 -8.5 4.99535e-114
-19.5 8.5 -8.5 3.19011e-110
-18.5 8.5 -8.5 6.14578e-111
-17.5 8.5 -8.5 2.33886e-106
-16.5 8.5 -8.5 6.74409e-100
-15.5 8.5 -8.5 2.74994e-93
-14.5 8.5 -8.5 1.05649e-86
-13.5 8.5 -8.5 1.82311e-80
-12.5 8.5 -8.5 5.29176e-75
-11.75 8.5 -8.5 1.78192e-71
-11.25 8.5 -8.5 4.86678e-66
-10.75 8.5 -8.5 3.76824e-60
-10.25 8.5 -8.5 2.17689e-54
-9.75 8.5 -8.5 9.13105e-49
-9.25 8.5 -8.5 4.89361e-45
-8.75 8.5 -8.5 2.10327e-43
-8.25 8.5 -8.5 9.89894e-45
-7.75 8.5 -8.5 2.22293e-44
-7.25 8.5 -8.5 4.50084e-46
-6.75 8.5 -8.5 2.49634e-48
-6.25 8.5 -8.5 5.37507e-51
-5.75 8.5 -8.5 4.39021e-54
-5.25 8.5 -8.5 3.69686e-57
-4.75 8.5 -8.5 1.76462e-59
-4.25 8.5 -8.5 6.50306e-62
-3.75 8.5 -8.5 1.78648e-64
-3.25 8.5 -8.5 2.4934e-67
-2.75 8.5 -8.5 3.07428e-70
-2.25 8.5 -8.5 4.92065e-73
-1.75 8.5 -8.5 7.90186e-76
-1.25 8.5 -8.5 1.34132e-78
-0.75 8.5 -8.5 2.03061e-81
-0.25 8.5 -8.5 1.99993e-84
0.25 8.5 -8.5 1.53e-87
0.75 8.5 -8.5 9.99507e-91
1.25 8.5 -8.5 5.33756e-94
1.75 8.5 -8.5 5.97377e-97
2.25 8.5 -8.5 6.93044e-100
2.75 8.5 -8.5 5.92476e-103
3.25 8.5 -8.5 2.71703e-106
3.75 8.5 -8.5 1.01667e-109
4.25 8.5 -8.5 3.2171e-113
4.75 8.5 -8.5 2.11496e-116
5.25 8.5 -8.5 1.35391e-119
5.75 8.5 -8.5 9.91098e-123
6.25 8.5 -8.5 5.80403e-126
6.75 8.5 -8.5 2.49404e-129
7.25 8.5 -8.5 8.62269e-133
7.75 8.5 -8.5 3.58127e-136
8.25 8.5 -8.5 2.28647e-139
8.75 8.5 -8.5 4.23101e-142
9.25 8.5 -8.5 6.90272e-145
9.75 8.5 -8.5 7.84815e-148
10.25 8.5 -8.5 1.23115e-149
10.75 8.5 -8.5 1.84775e-152
11.25 8.5 -8.5 1.44166e-151
11.75 8.5 -8.5 4.00897e-154
12.5 8.5 -8.5 1.68822e-157
13.5 8.5 -8.5 3.04139e-161
14.5 8.5 -8.5 4.38667e-165
15.5 8.5 -8.5 9.10971e-169
16.5 8.5 -8.5 3.67722e-172
17.5 8.5 -8.5 1.7368e-175
18.5 8.5 -8.5 5.14302e-179
19.5 8.5 -8.5 8.23153e-183
20.5 8.5 -8.5 1.5555e-186
21.5 8.5 -8.5 1.20037e-190
22.5 8.5 -8.5 9.44647e-195
23.5 8.5 -8.5 7.21323e-199
24.5 8.5 -8.5 7.45323e-203
25.5 8.5 -8.5 1.26647e-206
26.5 8.5 -8.5 1.95771e-210
27.5 8.5 -8.5 2.41659e-214
28.5 8.5 -8.5 2.74415e-218
29.5 8.5 -8.5 3.55375e-222
31 8.5 -8.5 4.68469e-226
33 8.5 -8.5 3.71514e-230
36 8.5 -8.5 1.2648e-234
40 8.5 -8.5 9.25755e-239
44 8.5 -8.5 4.13431e-243
48 8.5 -8.5 1.05368e-247
-48 9.5 -8.5 1.68533e-223
-44 9.5 -8.5 2.13708e-215
-40 9.5 -8.5 2.389e-207
-36 9.5 -8.5 1.60786e-199
-33 9.5 -8.5 3.76717e-192
-31 9.5 -8.5 5.2778e-185
-29.5 9.5 -8.5 3.33387e-178
-28.5 9.5 -8.5 2.29277e-171
-27.5 9.5 -8.5 1.67775e-164
-26.5 9.5 -8.5 1.7222e-157
-25.5 9.5 -8.5 2.72124e-150
-24.5 9.5 -8.5 4.49653e-143
-23.5 9.5 -8.5 7.12323e-136
-22.5 9.5 -8.5 9.15895e-129
-21.5 9.5 -8.5 5.64028e-122
-20.5 9.5 -8.5 4.25668e-118
-19.5 9.5 -8.5 5.19115e-114
-18.5 9.5 -8.5 7.53921e-114
-17.5 9.5 -8.5 2.79754e-109
-16.5 9.5 -8.5 1.67694e-103
-15.5 9.5 -8.5 1.1732e-97
-14.5 9.5 -8.5 5.37194e-91
-13.5 9.5 -8.5 4.13267e-84
-12.5 9.5 -8.5 1.24424e-77
-11.75 9.5 -8.5 2.13353e-72
-11.25 9.5 -8.5 1.41377e-67
-10.75 9.5 -8.5 1.26112e-62
-10.25 9.5 -8.5 1.00112e-57
-9.75 9.5 -8.5 2.00488e-54
-9.25 9.5 -8.5 2.36237e-51
-8.75 9.5 -8.5 2.33026e-49
-8.25 9.5 -8.5 1.209e-46
-7.75 9.5 -8.5 9.68955e-47
-7.25 9.5 -8.5 9.59538e-49
-6.75 9.5 -8.5 6.05806e-51
-6.25 9.5 -8.5 2.23843e-53
-5.75 9.5 -8.5 6.60292e-56
-5.25 9.5 -8.5 1.90488e-58
-4.75 9.5 -8.5 4.76132e-61
-4.25 9.5 -8.5 1.13264e-63
-3.75 9.5 -8.5 3.68103e-66
-3.25 9.5 -8.5 2.0668e-68
-2.75 9.5 -8.5 1.15985e-70
-2.25 9.5 -8.5 4.90398e-73
-1.75 9.5 -8.5 1.54377e-75
-1.25 9.5 -8.5 2.85592e-78
-0.75 9.5 -8.5 3.40216e-81
-0.25 9.5 -8.5 5.2867e-84
0.25 9.5 -8.5 1.48381e-86
0.75 9.5 -8.5 6.58467e-89
1.25 9.5 -8.5 3.27113e-91
1.75 9.5 -8.5 1.23267e-93
2.25 9.5 -8.5 2.13985e-96
2.75 9.5 -8.5 2.04822e-99
3.25 9.5 -8.5 7.44672e-103
3.75 9.5 -8.5 2.24676e-106
4.25 9.5 -8.5 9.45017e-110
4.75 9.5 -8.5 6.70637e-113
5.25 9.5 -8.5 4.23815e-116
5.75 9.5 -8.5 2.21349e-119
6.25 9.5 -8.5 7.08647e-123
6.75 9.5 -8.5 1.90221e-126
7.25 9.5 -8.5 5.25104e-130
7.75 9.5 -8.5 1.3734e-133
8.25 9.5 -8.5 2.49649e-137
8.75 9.5 -8.5 5.53472e-141
9.25 9.5 -8.5 1.56946e-144
9.75 9.5 -8.5 5.16858e-148
10.25 9.5 -8.5 1.82932e-151
10.75 9.5 -8.5 8.97914e-155
11.25 9.5 -8.5 8.95228e-158
11.75 9.5 -8.5 1.2322e-160
12.5 9.5 -8.5 2.99158e-164
13.5 9.5 -8.5 2.82441e-168
14.5 9.5 -8.5 5.69507e-172
15.5 9.5 -8.5 3.08248e-175
16.5 9.5 -8.5 1.37126e-178
17.5 9.5 -8.5 9.04241e-182
18.5 9.5 -8.5 3.78048e-185
19.5 9.5 -8.5 1.2118e-188
20.5 9.5 -8.5 3.52366e-192
21.5 9.5 -8.5 6.81881e-196
22.5 9.5 -8.5 1.09526e-199
23.5 9.5 -8.5 1.6343e-203
24.5 9.5 -8.5 3.6263e-207
25.5 9.5 -8.5 6.19267e-211
26.5 9.5 -8.5 4.30915e-215
27.5 9.5 -8.5 2.24113e-219
28.5 9.5 -8.5 1.77275e-223
29.5 9.5 -8.5 5.17973e-227
31 9.5 -8.5 6.87772e-231
33 9.5 -8.5 4.66642e-235
36 9.5 -8.5 1.23927e-239
40 9.5 -8.5 3.76907e-244
44 9.5 -8.5 1.05363e-248
48 9.5 -8.5 3.67251e-253
-48 10.5 -8.5 6.64246e-224
-44 10.5 -8.5 4.78061e-216
-40 10.5 -8.5 3.32526e-208
-36 10.5 -8.5 3.14348e-200
-33 10.5 -8.5 1.61532e-192
-31 10.5 -8.5 2.08863e-185
-29.5 10.5 -8.5 1.37387e-178
-28.5 10.5 -8.5 8.68803e-172
-27.5 10.5 -8.5 6.17826e-165
-26.5 10.5 -8.5 5.39936e-158
-25.5 10.5 -8.5 4.94001e-151
-24.5 10.5 -8.5 6.50065e-144
-23.5 10.5 -8.5 7.74419e-137
-22.5 10.5 -8.5 4.82391e-130
-21.5 10.5 -8.5 1.00615e-123
-20.5 10.5 -8.5 5.88015e-120
-19.5 10.5 -8.5 5.76442e-117
-18.5 10.5 -8.5 4.40567e-114
-17.5 10.5 -8.5 7.8241e-111
-16.5 10.5 -8.5 1.1201e-104
-15.5 10.5 -8.5 2.51728e-98
-14.5 10.5 -8.5 9.46794e-92
-13.5 10.5 -8.5 8.48589e-85
-12.5 10.5 -8.5 4.95298e-78
-11.75 10.5 -8.5 1.88858e-72
-11.25 10.5 -8.5 1.40013e-67
-10.75 10.5 -8.5 4.69615e-63
-10.25 10.5 -8.5 1.62482e-58
-9.75 10.5 -8.5 7.37582e-56
-9.25 10.5 -8.5 2.37297e-53
-8.75 10.5 -8.5 4.16717e-52
-8.25 10.5 -8.5 1.5937e-51
-7.75 10.5 -8.5 1.43558e-50
-7.25 10.5 -8.5 2.87074e-52
-6.75 10.5 -8.5 5.90934e-54
-6.25 10.5 -8.5 3.16489e-55
-5.75 10.5 -8.5 2.00944e-57
-5.25 10.5 -8.5 3.76694e-60
-4.75 10.5 -8.5 5.2294e-63
-4.25 10.5 -8.5 6.29785e-66
-3.75 10.5 -8.5 1.95382e-68
-3.25 10.5 -8.5 7.28476e-71
-2.75 10.5 -8.5 4.18194e-73
-2.25 10.5 -8.5 3.82437e-75
-1.75 10.5 -8.5 2.54299e-77
-1.25 10.5 -8.5 1.76535e-79
-0.75 10.5 -8.5 1.56609e-81
-0.25 10.5 -8.5 1.58138e-83
0.25 10.5 -8.5 1.50866e-85
0.75 10.5 -8.5 1.03159e-87
1.25 10.5 -8.5 4.29261e-90
1.75 10.5 -8.5 1.49804e-92
2.25 10.5 -8.5 4.78807e-95
2.75 10.5 -8.5 1.12004e-97
3.25 10.5 -8.5 2.12397e-100
3.75 10.5 -8.5 2.83341e-103
4.25 10.5 -8.5 2.39113e-106
4.75 10.5 -8.5 1.67897e-109
5.25 10.5 -8.5 9.64603e-113
5.75 10.5 -8.5 3.98379e-116
6.25 10.5 -8.5 1.07995e-119
6.75 10.5 -8.5 2.75485e-123
7.25 10.5 -8.5 8.21759e-127
7.75 10.5 -8.5 2.9089e-130
8.25 10.5 -8.5 8.51404e-134
8.75 10.5 -8.5 2.02853e-137
9.25 10.5 -8.5 3.17537e-141
9.75 10.5 -8.5 2.96787e-145
10.25 10.5 -8.5 2.25005e-149
10.75 10.5 -8.5 2.1454e-153
11.25 10.5 -8.5 2.51617e-157
11.75 10.5 -8.5 2.97635e-161
12.5 10.5 -8.5 1.80979e-165
13.5 10.5 -8.5 1.58648e-169
14.5 10.5 -8.5 1.66729e-173
15.5 10.5 -8.5 3.99297e-177
16.5 10.5 -8.5 1.15776e-180
17.5 10.5 -8.5 2.69916e-184
18.5 10.5 -8.5 9.27993e-188
19.5 10.5 -8.5 1.31101e-190
20.5 10.5 -8.5 8.09397e-194
21.5 10.5 -8.5 1.08879e-197
22.5 10.5 -8.5 1.14239e-201
23.5 10.5 -8.5 1.43829e-205
24.5 10.5 -8.5 2.33424e-209
25.5 10.5 -8.5 3.45966e-213
26.5 10.5 -8.5 3.1137e-217
27.5 10.5 -8.5 2.61113e-221
28.5 10.5 -8.5 5.2189e-225
29.5 10.5 -8.5 3.65178e-228
31 10.5 -8.5 3.76081e-232
33 10.5 -8.5 1.87056e-236
36 10.5 -8.5 3.33295e-241
40 10.5 -8.5 4.64634e-246
44 10.5 -8.5 7.09377e-251
48 10.5 -8.5 1.63454e-255
-48 11.5 -8.5 5.76564e-228
-44 11.5 -8.5 3.73384e-220
-40 11.5 -8.5 3.27599e-212
-36 11.5 -8.5 1.93062e-204
-33 11.5 -8.5 2.44583e-197
-31 11.5 -8.5 1.54571e-190
-29.5 11.5 -8.5 1.36721e-183
-28.5 11.5 -8.5 8.4397e-177
-27.5 11.5 -8.5 8.70189e-170
-26.5 11.5 -8.5 1.01455e-162
-25.5 11.5 -8.5 1.70341e-155
-24.5 11.5 -8.5 3.22891e-148
-23.5 11.5 -8.5 4.79355e-141
-22.5 11.5 -8.5 3.29782e-134
-21.5 11.5 -8.5 8.07116e-128
-20.5 11.5 -8.5 1.5752e-123
-19.5 11.5 -8.5 7.68436e-121
-18.5 11.5 -8.5 1.89431e-117
-17.5 11.5 -8.5 5.8989e-114
-16.5 11.5 -8.5 1.75717e-107
-15.5 11.5 -8.5 7.21522e-101
-14.5 11.5 -8.5 2.72441e-94
-13.5 11.5 -8.5 9.76887e-88
-12.5 11.5 -8.5 1.37125e-81
-11.75 11.5 -8.5 1.25373e-76
-11.25 11.5 -8.5 2.94636e-72
-10.75 11.5 -8.5 2.62491e-67
-10.25 11.5 -8.5 4.51506e-63
-9.75 11.5 -8.5 1.16393e-58
-9.25 11.5 -8.5 3.17375e-56
-8.75 11.5 -8.5 1.8978e-56
-8.25 11.5 -8.5 2.20256e-56
-7.75 11.5 -8.5 1.22291e-54
-7.25 11.5 -8.5 3.72661e-55
-6.75 11.5 -8.5 7.1928e-56
-6.25 11.5 -8.5 5.12882e-58
-5.75 11.5 -8.5 3.12109e-61
-5.25 11.5 -8.5 2.17117e-64
-4.75 11.5 -8.5 3.68745e-67
-4.25 11.5 -8.5 6.39095e-70
-3.75 11.5 -8.5 6.7429e-72
-3.25 11.5 -8.5 3.58128e-74
-2.75 11.5 -8.5 2.60918e-76
-2.25 11.5 -8.5 2.22423e-78
-1.75 11.5 -8.5 1.15299e-80
-1.25 11.5 -8.5 4.10684e-83
-0.75 11.5 -8.5 1.32057e-85
-0.25 11.5 -8.5 3.83678e-88
0.25 11.5 -8.5 1.29597e-89
0.75 11.5 -8.5 4.38829e-91
1.25 11.5 -8.5 2.92346e-93
1.75 11.5 -8.5 1.43004e-95
2.25 11.5 -8.5 7.10762e-98
2.75 11.5 -8.5 1.93576e-100
3.25 11.5 -8.5 4.23424e-103
3.75 11.5 -8.5 8.11447e-106
4.25 11.5 -8.5 1.59202e-108
4.75 11.5 -8.5 2.78264e-111
5.25 11.5 -8.5 4.50896e-114
5.75 11.5 -8.5 6.23401e-117
6.25 11.5 -8.5 5.10083e-120
6.75 11.5 -8.5 2.19034e-123
7.25 11.5 -8.5 6.98853e-127
7.75 11.5 -8.5 2.40857e-130
8.25 11.5 -8.5 9.15698e-134
8.75 11.5 -8.5 2.31313e-137
9.25 11.5 -8.5 3.99295e-141
9.75 11.5 -8.5 5.5106e-145
10.25 11.5 -8.5 8.27636e-149
10.75 11.5 -8.5 1.58917e-152
11.25 11.5 -8.5 3.09159e-156
11.75 11.5 -8.5 4.45143e-160
12.5 11.5 -8.5 2.85129e-164
13.5 11.5 -8.5 2.41292e-168
14.5 11.5 -8.5 4.17502e-172
15.5 11.5 -8.5 1.57129e-175
16.5 11.5 -8.5 4.45098e-179
17.5 11.5 -8.5 8.11202e-183
18.5 11.5 -8.5 1.75226e-186
19.5 11.5 -8.5 4.11828e-190
20.5 11.5 -8.5 8.14015e-194
21.5 11.5 -8.5 6.7167e-198
22.5 11.5 -8.5 6.28797e-202
23.5 11.5 -8.5 8.41044e-206
24.5 11.5 -8.5 9.16007e-210
25.5 11.5 -8.5 7.98036e-214
26.5 11.5 -8.5 7.22734e-218
27.5 11.5 -8.5 7.21912e-222
28.5 11.5 -8.5 1.2979e-225
29.5 11.5 -8.5 2.03583e-229
31 11.5 -8.5 1.05937e-233
33 11.5 -8.5 2.00585e-238
36 11.5 -8.5 1.68693e-243
40 11.5 -8.5 1.67278e-248
44 11.5 -8.5 1.95935e-253
48 11.5 -8.5 3.98519e-258
-48 12.5 -8.5 8.99009e-230
-44 12.5 -8.5 7.3463e-222
-40 12.5 -8.5 1.03818e-213
-36 12.5 -8.5 9.28066e-206
-33 12.5 -8.5 2.40293e-198
